a,b,n_nodes,steps,success
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9349,1
109,109,11881,10000,0
109,109,11881,9381,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9321,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,8358,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9366,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9295,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,8814,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9784,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9052,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9824,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9710,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9619,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9412,1
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,10000,0
109,109,11881,9830,1
110,110,12100,10000,0
110,110,12100,8519,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,9044,1
110,110,12100,9784,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,8804,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,9734,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,9369,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,9519,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,9871,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,9237,1
110,110,12100,9313,1
110,110,12100,10000,0
110,110,12100,9937,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,9220,1
110,110,12100,9903,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,9390,1
110,110,12100,10000,0
110,110,12100,9928,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,8962,1
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,10000,0
110,110,12100,9806,1
110,110,12100,9723,1
110,110,12100,9817,1
110,110,12100,10000,0
110,110,12100,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,9729,1
111,111,12321,10000,0
111,111,12321,9622,1
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,9657,1
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,9649,1
111,111,12321,9817,1
111,111,12321,10000,0
111,111,12321,9935,1
111,111,12321,9977,1
111,111,12321,10000,0
111,111,12321,9764,1
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,9752,1
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,9218,1
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,9549,1
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,8696,1
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,9404,1
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,9966,1
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,8749,1
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
111,111,12321,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,8990,1
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,9111,1
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,9922,1
112,112,12544,10000,0
112,112,12544,9764,1
112,112,12544,10000,0
112,112,12544,9237,1
112,112,12544,9484,1
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,9747,1
112,112,12544,9605,1
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,9106,1
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,9694,1
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,1
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,9769,1
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,9565,1
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
112,112,12544,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,9724,1
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,9742,1
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,9431,1
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,9827,1
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,9799,1
113,113,12769,9412,1
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,9015,1
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
113,113,12769,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,9859,1
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,9254,1
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,9618,1
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
114,114,12996,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,9327,1
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,10000,0
115,115,13225,9876,1
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,9642,1
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
116,116,13456,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
117,117,13689,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
118,118,13924,10000,0
